start	end	text
15656338	15666733	So I'll be returning to the council with a resolution of that that last question We're in conversations with the county currently to include the services component
15667034	15669899	in their obligation, those conversations are ongoing.
15669919	15673385	So I will report back to you on that.
15673405	15673505	Okay.
15673525	15685785	I'm just going to say this because it concerns me, though, that there is even a category of high acuity coming out of our interim and other placements.
15686795	15697326	Why are there folks that still have this level of health and behavioral health issues that have exhausted their time in those other programs?
15697406	15707316	How is putting them in a private apartment with maybe occasional visits, whatever that level of service, how is that going to solve the underlying problem?
15709498	15712602	I'm not sure if anyone from, anyone else wants to address it.
15712962	15714844	I'll just say that we,
15716815	15725404	We currently house with city funds, with city resources, city housing, individuals, high acuity individuals.
15725904	15727446	And we do that now.
15727846	15729468	And we do that with the Inside Safe program.
15729488	15731250	We do that with other interim housing programs.
15731790	15745084	And so we want a TLS program that can accommodate individuals that are currently in city-funded interim housing and can accommodate their transition to permanent housing
15745418	15746620	regardless of their acuity.
15746640	15763410	That is not in any way conceding that the high acuity individuals should be the primary responsibility of the county, but it also recognizes the reality that we have high acuity individuals in city-funded interim housing today.
15763812	15773666	And I get that, but our city-funded interim housing has on-site services and partnerships that manage the effects of the high acuity behavior.
15774106	15780155	How is that going to repeat in a privately owned apartment building where we're just paying a rental subsidy?
15780575	15787525	What are the guardrails to make sure that person is stabilized and not causing a problem for everyone else?
15788078	15788719	Absolutely.
15789099	15791382	So hi Sarah Solon from HR any advisors.
15791423	15802477	So just to kind of build on what CEO CEO's a bow just said as of the latest data 70 percent of people who are living in city funded interim housing are eligible for permanent supportive housing.
15802538	15808045	So it's a it's a large proportion and the TLS slot cost.
15808666	15811432	is now for a single adult about $29,000.
15811592	15824579	Of that, $22,000 is at $22,000 per year is for rental subsidies, and the balance is for intensive services that will help people to stabilize and will help to deal with some of the issues that you're naming here.
15824780	15827205	That's what, $5,000 to $6,000 a year per patient?
15827485	15828227	How is that adequate?
15828207	15838690	Which is consistent with the cost per slot for ICMS services, the intensive case management services that serve people with acute needs in our region.
15838710	15842638	So that is how it's regionally priced right now.
15843327	15844809	That's how it's regionally priced right now.
15844989	15857404	And I think that it may be helpful to hear a little bit more about, in the current TLS program that's regionally funded, 55% of participants are people who are eligible for permanent supportive housing.
15857464	15862931	So the current iteration of the time-limited subsidy program is already serving people with pretty acute needs.
15863592	15870921	And there has been quite a bit of success this year in helping those households to stabilize in their own homes, to get ongoing services.
15871154	15874571	and to get the support that they need to transition to permanent supportive housing.
15875476	15877024	And we have learned some things.
15877245	15879898	And so the slot cost for TLS that
15880520	15884325	Council approved in January for the new city program is higher.
15884345	15886208	The services costs are higher.
15886328	15897764	So we think that under the new city program, it will be possible to have slightly lower case manager to client ratios to provide more intensive services for people with acute needs.
15898164	15902991	So we're trying to build on what has worked and do it a little bit better under the next model.
15904433	15905214	OK. That's good to know.
15905234	15910341	But so if you are going to place somebody that has high acuity addiction or mental health
15910439	15921896	needs into an apartment building with other residents, what are the guardrails to make sure that person is not causing a problem or derailing the progress of others?
15922237	15922497	Sure.
15922898	15926503	Do you want to talk about how it's going now?
15926523	15930389	We're hoping the answer is that you won't place someone like that in an apartment and walk away.
15931371	15937560	I'm astounded that this is even an option, that we're going to put someone at that high level of risk into an independent living.
15938502	15942567	So we certainly never place somebody in an apartment and walk away.
15943408	15959768	The case ratio is 1 to 20, which is also comparable at not only the rate, but the payment rate, but also the case ratio rate is comparable to what the intensive case management services through the county are.
15959748	15968985	Also, I think it's important to note that in permanent supportive housing, there are also tenant-based permanent supportive housing, meaning scattered sites where folks are in private apartments.
15969426	15979545	So this work is done all the time currently across the nation and here in Los Angeles for permanent supportive housing as well as in the time-limited subsidies.
15979525	16001584	So, as Sophia pointed out earlier, we have designed the program so that there is more intensive services when folks initially move in, so that we are wrapping folks with services as they move in in that transition, which can be the most tumultuous point for a participant, where they're coming out of a shelter that they, an environment that they know, they're moving into
16001851	16005557	an apartment potentially for the first time in a long time where they've lived on their own.
16006017	16015732	So we wrap services around for that initial period more intensively than they may necessarily need throughout their stay in the time limit subsidy.
16016714	16020720	The expectations in terms of the case managers in the TLS.
16021004	16025109	is that they're also accessing additional services available in the community.
16025269	16049458	So if a participant has mental health needs, that they are ensuring that they're connected with the Department of Mental Health for outpatient services at various levels, whether that's the full service partnership, which is a really high intensive level of wraparound services provided by the Department of Mental Health, or just a more standard connection to an outpatient clinic where folks can go in for their medication and therapy services.
16049438	16050600	on a scheduled basis.
16051060	16058650	But the expectation is that those case managers in TLS are ensuring that those connections are made both for physical health, mental health, and substance use.
16059351	16064758	So again, connection with substance abuse prevention and control for folks who have substance use issues.
16065800	16073590	So regardless of their needs, whether it's employment programs for folks who may already be working but may need to
16073570	16080083	increase their income, have capacity to work but are not yet, we're working to make sure that they're connected to those resources.
16080123	16086375	For folks who have challenges with their mental health, they will be making sure that they're connected to the Department of Mental Health for those services.
16087137	16093249	For physical health, making sure that they're connected to a local clinic, an FQHC or a DHS provided clinic.
16093921	16121717	And similarly for mental health that they're connected with a low Substance use services that are connected with a local substance abuse provider So the goal is to wrap those services around intensively at the beginning and then based on their service need Potentially taper off because they're getting the connection with the demand of the mental health provider getting additional case management through there That then also frees up some services for them as a new person comes in to really wrap around that new person
16122068	16128698	So there's a blend of services based on the individual needs of the participant.
16128719	16149291	The only other thing I would add to it, and I agree with what Nathaniel said, but also part of the thinking behind the redesign in being able to sort of assess individuals for these three tracks is that it also helps document that and, you know, building out tools that make that easier for our providers so that
16149271	16151935	They're also able to staff around that.
16152015	16153358	Of course, again, it's flexible.
16153778	16156443	Things change with an individual depending on what's going on with them.
16156763	16164816	But the provider organizations are going to be able to craft caseloads for their case managers that allow them to have the capacity
16164796	16171748	to support with more of their time individuals who have more of that acute need, especially initially.
16172329	16176737	And then they might have individuals who need other types of support, like we said, applying for waiting lists.
16176757	16179482	But it's not as much of that high acuity need.
16179522	16189099	So they'll be able to have a mixed caseload in a way that sort of works to be able to create that capacity that I think gets at what you're talking about.
16189433	16208826	If I may add in one last piece, which is for those individuals who are in shelter, who are exhibiting really problematic behaviors that are going to be exceptionally challenging, our work is with the interim housing providers to get them connected to board and care level services or more high acuity services even than permanent supportive housing.
16208806	16229768	So our goal is to be able to get people through the shelter system so we can move more folks off of the streets and into shelter But making sure that there are various pathways including for those folks who have really significant Behavioral health challenges including connecting them to higher levels of care even in permanent supportive housing, but that ideally would happen in
16230592	16232654	Ideally, it would happen directly from the street.
16232815	16240684	But if they've come into the shelter and are exhibiting those issues, we're working with the interim housing providers to get them connected to that higher level of care directly from the shelter.
16242306	16244188	I hear what you're saying, and I appreciate it.
16245009	16256363	It just troubles me that we have individuals coming out of our program who still require that wraparound intensive services at all.
16256680	16261848	And that we're not putting them into permanent supportive housing where they have those on site services.
16262569	16270360	We're putting them into an independent apartment and hoping that these connections that we're trying to make stick.
16270380	16274807	I mean it's great if people can go by and check on them but that is an entirely different.
16275800	16283316	set of circumstances than placing someone with high acuity needs into PSH where they have the services on site.
16283336	16283637	I don't know.
16283657	16285962	I just find it a very, very strange distinction.
16286443	16293117	And I'm very, very worried about the impacts that folks with high acuity needs, if they are not
16294058	16302833	getting the treatment and care that they need, or they're not following through on the connections that have been made, can cause a huge problem.
16303514	16305958	And then you're going to lose participation and support.
16306459	16307801	And I don't want that to happen.
16307861	16310245	And so that's why I'm asking, what are the guardrails?
16311794	16322933	Because what I'm hearing described are people that are unable to move into an independent apartment and require minimum months of intensive wraparound services to be stabilized.
16322973	16328462	That is not my understanding of where folks should be coming out of our other housing programs.
16330866	16331447	Thank you.
16331487	16333330	Thank you Councilmember Park.
16333917	16341384	If you guys have, I feel like you guys have answered this question a couple times, and it's still, your answers, I think, still leave questions.
16342064	16343906	But Council Member Rahman, if you're.
16344046	16362102	Yeah, could I just, if I could just, I think what you're saying, Council Member Park, is absolutely right, and I think the county does have significant responsibilities for providing support to our highest acuity residents in our shelters and across our, and on our streets, which they're not providing.
16362470	16390907	I do want to flag, though, that a program like this with even less support, we've funded for thousands of slots and have had better results from TLS in terms of the success of participants to be able to stay housed and to stay indoors and to graduate to self-sufficiency than a congregate shelter where there's staff there 24-7,
16391630	16397216	And other kinds of sites that we fund through the city, which are actually significantly more expensive.
16397277	16413876	This program is less expensive and Has had significantly higher Outcomes positive outcomes and we've funded thousands of slots across the entire city and county already So I understand the concerns.
16413956	16420303	I think that there's ways to address them and I think we should be asking much more specifically from the county to
16420756	16425135	for the kinds of intensive case management that only they can provide and only they're funded to provide.
16425858	16429956	At the same time, I don't think that negates this intervention as a.
16430408	16437137	positive intervention for addressing some of our longest stayers in our very expensive shelter sites.
16437538	16446369	We've had great results with TLS, but we don't put people with high acuity addiction and mental health challenges who are in an acute state into those properties.
16446389	16452838	We do currently serve folks who are assessed in EPSH in TLS.
16453325	16481273	Currently yeah And I see thank you councilmember Park, you know as an amateur with no Expertise in this area it just a person with high acuity mental health conditions at one point in history those people were hospitalized and I just
16481624	16492654	It seems like when people are sick, when someone has a health condition, it seems odd to put them in a apartment, but we've discussed it at length here today.
16493215	16494797	Any other speakers on this item?
16495858	16497159	All right, Madam Clerk, we're ready.
16497199	16500322	Could you remind us on what we're voting on, and I can open the roll.
16500602	16500882	Thank you.
16500922	16502984	If the council would like to start with item 17.
16503405	16505347	All right, let's open the roll on 17.
16506087	16506728	Close the roll.
16507028	16507969	Tabulate the vote.
16510919	16511540	12 ayes.
16512221	16512481	All right.
16512501	16512942	What's next?
16514063	16516006	If the council would like to take up item 16.
16516026	16520091	All right.
16520111	16521213	Council member Yaroslavsky.
16521633	16522655	Thank you, Council President.
16522695	16529444	I ask that we move the BNF report on this item.
16529624	16530626	All right.
16530646	16531787	Let's open the roll on that item.
16532348	16532949	Close the roll.
16533009	16534991	Tabulate the vote.
16535011	16535672	11 ayes, 1 no.
16535793	16537094	All right.
16537114	16537635	What's next?
16538408	16541032	If the council would like to take up item 19 as amended.
16541873	16542113	All right.
16543315	16544917	Open the roll on 19 as amended.
16548562	16549223	Close the roll.
16551066	16552628	No, open the roll.
16552728	16552989	19?
16553009	16557215	Oh, 19.
16557255	16558917	19, we're going into close.
16559898	16560199	No.
16560219	16560399	No?
16560739	16566087	19, we need to talk about amendment A, 19A, to make sure that it doesn't slow down
16566269	16567892	Okay, so there's discussion on 19.
16568113	16571820	All right, we can begin our discussion with Council Member Yarslovsky.
16573523	16582320	Yes, so if we could get BSL up here, it would be great to just answer one question I have.
16611022	16611643	Thank you.
16613004	16622256	So colleagues, it's my understanding that we need to vote on this today so that if it's not unanimous, it trails to next Tuesday so that the ballots can go out.
16623157	16623678	Is that correct?
16624579	16625060	That's correct.
16625901	16626221	OK.
16627503	16629806	So my question on Ms.
16629826	16640539	Parks, Councilwoman Parks' Amendment 19A, would that in any way, if we adopt it today, would it in any way slow down or hinder
16641093	16643435	our ability to get the ballots out the door in April.
16644916	16646678	Miguel Sang-Lam, director of your sheet lighting.
16646698	16647799	Should have introduced myself earlier.
16648359	16651562	My understanding is the amendment is a report.
16651622	16654905	The report itself would not affect our timeline.
16654945	16659509	That would be something that I would have to produce a report and present to council in subsequent days.
16660089	16661770	OK. Is city attorney here?
16663412	16670678	I want to make sure that this is legal under state law around assessment fees.
16672413	16678524	I just want to make sure we're not doing something by voting on this today because it directs a plan to stay the assessment.
16679987	16685597	I want to make sure that that plan comes back for a vote and conversation before it's adopted.
16685637	16694033	I have concerns about whether or not it's legal under 218 law.
16695599	16698464	Yes, Ted Jordan, Assistant City Attorney.
16698524	16705015	We actually have an assessment council that works more directly on these things, but if you could repeat your question, I will.
16705937	16706638	Thank you, Mr. Jordan.
16706658	16711807	The question is whether we adopt 19 as amended by A today.
16711867	16712628	Have you seen 19-A?
16713449	16713810	Yes.
16714516	16721346	whether that in any way would slow us down or potentially create challenges with the overall assessment.
16721487	16726594	My understanding of 19A is that it just calls for, our understanding, I think, is that it calls for a report.
16727636	16734646	But I'm reading it right now, and it says, instruct the Bureau to report in 30 days on a plan to stay the assessment for properties in Pacific Palisades.
16735207	16736169	I don't know if that's legal.
16736389	16741637	I'm wondering if that's something that you're allowed to do, to stay an assessment in one part of an assessment district.
16744216	16749401	And whether or not by voting on this today we're in any way compromising the overall assessment.
16749541	16751704	My understanding is that 19A is a report back.
16754086	16755628	To report on a plan.
16756208	16757249	It's a report back.
16757269	16757470	Okay.
16757490	16758651	The report back will be a plan.
16758771	16759872	So that's a report back.
16759892	16760192	Okay.
16760473	16762575	You're under no obligation to take action on the plan.
16762595	16763696	You just want on the record.
16763716	16764256	It's a report back.
16764316	16764837	That's it.
16765057	16765318	Okay.
16765338	16773666	So we're voting then on 19A or 19 as amended by A that calls for a report back.
16773646	16777355	on carving out the Palisades.
16777456	16781606	I'm fine with that as long as it's allowed and it doesn't slow down this assessment moving forward.
16781626	16784112	We have to vote on it today and then we may need a second vote next Tuesday.
16784132	16786879	And I'm not advising in any way what...
16788631	16795721	what could be done in terms of what the plan might say, whether you can carve things out, whether you can do all of that.
16795762	16796843	I'm not advising on that.
16797124	16800949	This motion, though, calls for a report back, and nothing more than a report back.
16801250	16802211	It doesn't stop anything.
16802471	16802812	All right.
16803513	16803853	That's good.
16803874	16804094	I'm good.
16804114	16804354	Thank you.
16804374	16804615	All right.
16804635	16811304	So there's not going to be anybody sitting in that table telling us, oops, we can't do the assessment on time because you did this amendment.
16811545	16812887	Because you asked for a report back.
16812907	16813808	Yeah.
16813828	16814990	That should not ever happen.
16815330	16815591	All right.
16815851	16816052	Great.
16816392	16816793	Any other?
16817373	16818435	Council Member Rodriguez.
16818500	16824686	Yes, on this proposed, you know, you guys were here, I guess, last week.
16824706	16839621	And some of my concerns that I addressed was in terms of the order in which how you're accelerating and maximizing the resources that you currently have available to you for the restoration of the street lighting infrastructure.
16842104	16846448	Additional money or not, sometimes it's not always about money, sometimes it's about
16847508	16850893	how you prioritize your resources to address the concerns.
16851353	16858043	How have you been actively recalibrating, approaching the streetlight restoration?
16858063	16875827	I know we had a lengthy conversation last week, and I know Fabian and I had asked you to kind of identify how we could kind of coordinate and arrange the restorations in a manner that actually could maximize our staffing resources
16876212	16877635	in an effective way.
16878216	16883565	And I ask this because what the people deserve is to know that you're going to have the highest and best use.
16883605	16891159	We know how undersubscribed the resources have been for the department for decades with the 218 assessments.
16891299	16893563	We know this.
16895450	16912514	We've never been in such a situation where we have been so far underwater with the restorations of copper wire theft, when in copper wire theft we've been living with this, at least I can think of, for the last 15 or so plus years.
16914177	16925052	So what measures are being adopted should the public commit additional resources through this assessment process
16926483	16927424	What is going to change?
16927744	16936874	What is going to change in terms of how you approach this challenge and not just expend it all in overtime usage or what have you?
16936974	16938356	How are we going to curtail it?
16938436	16951650	How are you going to, what efforts have you taken in terms of protecting that infrastructure with some of the other, you know, partners that I've raised to you previously?
16952791	16954633	Yep, I can answer that.
16954613	16957940	Excuse me.
16957960	16962369	To summarize, it has changed, will continue to change, and then will continue to evolve well after.
16962409	16968100	We have a suite of solutions we have deployed from, again, restoration, fortification.
16968140	16976537	There is a constant review of data and the practices on the field in terms of construction and restoration.
16976517	16988568	We have an ongoing monthly comp stat essentially within the Bureau to analyze every action we've taken, do a debrief, and look into what we can do better.
16988608	16997276	We continue to deploy technologies that include the smart nodes to make sure that we're able to understand what's going on out in the field much quicker.
16997676	17000699	We have been changing the deployment makeup.
17000719	17002601	When did you start the installation of smart nodes?
17002621	17005343	Because as we were talking about it last week,
17005323	17008251	You hadn't installed them on the new, on the restorations.
17008592	17010076	So did that just change?
17010177	17020345	That has been in practice now since the beginning of this fiscal year where we are installing smart nodes alongside any piece of infrastructure that we touch.
17020325	17026117	We had previously installed smart nodes as part of our LED replacement program.
17026758	17036899	That is something that is built into our long-term plan for any type of maintenance and lifecycle replacement that we have.
17036879	17059697	In addition to that we've also done several crew deployment realignments where we have added more the heavier crews to the valley that where we have Essentially heavy crews that deal with theft and vandalism that usually require more materials We have stationed one very specifically for the valley in the single yard area
17059677	17060859	that we have.
17061740	17068070	We have obviously gotten additional help through the help of City Council for increased staffing.
17068931	17078165	And additionally, again, with one of the things that I think is the most visible and transformative change that we've had, solar lights that we've been deploying as well.
17078185	17082411	So the whole slew of
17083977	17111975	The whole slew of solutions the whole suite of solutions that that we've continued to practice that have been proven effective It is now at a point though where we do not have the funds to even do the most basic of things that we do the LED program is non-existent, so So that is a huge liability for the city again 100,000 streetlights have their LEDs that we consider end-of-life Some are broken and some have fallen as well failed as well.
17112155	17112195	So
17113711	17115553	So what's the life of a solar?
17117075	17119918	Life of solar, we estimate it to be around 8 to 10 years.
17121279	17122961	OK. And what is the cost of replacement?
17123902	17128827	Right now, for us, about $6,000 to $6,500, depending on what piece of equipment that you're using.
17129628	17137976	And what is the lifecycle of the traditional, assuming it's preserved and it's untouched?
17140179	17142381	If you're referring to just the ready?
17142401	17143262	Non-vandalized.
17144086	17150904	Non-vandalized, non-theft, what is the life cycle of a traditional versus, what's the comparison?
17150924	17151565	In terms of that infrastructure.
17151585	17158804	A LED street light itself has the, what we're saying is about a 10-year lifespan and a 10-year warranty for the things that we have.
17159037	17166432	Okay, so, and again, I want to make sure what we're doing is maximizing the resources that we have.
17166473	17178177	When you're telling me that we have an eight-year life cycle on LED, or excuse me, on solar, I just want to be honest with the public.
17179169	17183576	in making sure that we understand what the costs of replacements are going to be.
17183616	17203590	And because I know we're talking about it as a permanent solution, but the details about the length of time and should that infrastructure stay, I mean, we know we have lights that have been around, you know, most of that infrastructure if undisturbed.
17204819	17210546	you know, is longer than a decade or two, with the exception of a replacement of a bulb.
17210586	17212388	But LEDs last a lot longer.
17212969	17218615	And so I just want to make sure that the details of what you're proposing, see, this is what happens.
17219036	17220117	This is what my concern is.
17221939	17225844	You get a windfall of money without a plan.
17227546	17231991	And if we're not really strategic about what our plan is, that becomes a big problem.
17234063	17238013	Because a lot of it, that's what happens when we see that in homelessness.
17238334	17250165	When everyone's got, all of a sudden, a ton of money, I want to make sure there's a really thoughtful plan in place about how you prioritize the restoration, how you're maintaining or fortifying,
17250145	17259562	our existing resources and how we're making sure we're going to light up this city in a manner that actually protects it going forward.
17260123	17265893	And so I need to make sure all the guardrails are up because we just had this conversation last week that the
17265873	17271261	The comment that you're giving me now about the nodes is different than the response you gave me last week.
17271641	17280334	Because when I was asking you specifically about the nodes, to which you said I believe it was 20,000, and again, I'm just pulling off the ticker tape.
17281115	17290849	But when I asked you about the restorations that my colleagues and I have paid for, and those that were out, you indicated that they weren't being installed on that.
17292111	17294935	So I, and that was a problem.
17295353	17302985	So I just want to know what the real answers are and what the plan is on paper as we go forward with these things.
17303045	17315706	That really matters to me because it's important that, you know, we've seen, absent a plan, there's a lot of money that gets availed and then all of a sudden, what if we actually materially made different?
17316407	17320213	And I'm, so I just want to make sure that,
17320514	17324678	I'd like to see a plan with how these dollars are going to get spent.
17325038	17331844	Your concern is absolutely the reason why in 2022 we created the long-term operational plan for the Bureau.
17332345	17344976	That actually lays out the entire per person, per unit, per staff member, per material for what we plan to spend the $125 million assessment that we're proposing to City Council today.
17345557	17350521	And that's augmented given the new solar packages and all the other requests that have gone in?
17350501	17362896	The the that plan was created in 2022, reflecting all the things that we need to do in order to do lifecycle replacement, maintain the system and also address the issues of theft and vandalism.
17363236	17373048	It does also include a component to build out a larger solar program, which we saw at that time as very effective and something that we should actually start investing in as well.
17373468	17377673	So those are things are we are still working as a whole for the bureau.
17377653	17381339	to figure out what amount of solar is the right fit.
17381739	17391675	We had a report out where we expect probably about 60,000 or so streetlights that can actually be eligible for solar replacement.
17392716	17395020	We have two engineers that are working on that.
17395000	17400589	And it is essentially transforming an electrical system to a new type of power source and use.
17401129	17404034	And so we do need additional resources.
17404074	17410384	Part of the reason why we're building a solar program within the assessment is because we need to have a longer-term outlook for all the things that we're doing.
17411225	17413088	So is it going to be updated in 26?
17413308	17415612	Because that's a four-year-old plan.
17415732	17419197	So is it going to be updated given what's being proposed?
17419458	17420940	And when is that going to be available?
17423030	17425328	I have...
17425510	17436866	shared with the council before that for the first year of the assessment, our plan is to hire as quickly as possible with regards to using targeted local hire, bridge to jobs, and other methods, including.
17436987	17445439	I'm asking for whatever the document, whatever you said you had in 22, what's the one that you have available for 26, given that we're looking at this proposal?
17446060	17450666	And I want to know, again, you can sell us on targeted local hire.
17450726	17454071	You can sell us on, oh, we're going to make sure that all your community gets jobs.
17454111	17455433	Cool.
17455413	17457858	What I want is the actual document.
17458319	17465412	So when is that going to be updated to reflect the 2026 circumstances, given that these monies are now being considered?
17465753	17470021	The Bureau stands behind its plan in 2022, as it does today with 2026.
17470061	17472526	We will update it as necessary.
17472586	17476493	We have not seen a need for us to update the long-term plan at this moment.
17476743	17477925	Okay.
17478526	17483694	I think with a substantial amount of money, the taxpayers deserve to see a current plan.
17484255	17495453	And if you're saying that it hasn't changed, I think the circumstances have changed significantly since 22 in terms of the cost of materials, the cost of labor.
17495953	17499739	And so I think the people deserve to have a 2026 plan.
17500240	17504607	So I would hope that that's something that's going to be made available to those considering this.
17506730	17507171	Yes, ma'am.
17508332	17509134	Council Member Hernandez.
17510035	17511156	Point of order, Council President.
17511397	17512959	Can I call the question on this?
17513240	17514481	You are allowed to call the question.
17514541	17514902	Thank you.
17515002	17515883	Is there any objection?
17517085	17517566	All right.
17517586	17521091	Seeing no objection, let's open the roll on this item as amended.
17521712	17522333	Close the roll.
17522373	17526118	Tabulate the vote.
17526138	17526359	All right.
17526379	17536213	What's next?
17541695	17543377	I voted no.
17543397	17544920	It came up, turned out red.
17544940	17545581	No, we didn't need a vote.
17545601	17546963	There was no objection.
17547083	17547704	That was on the item.
17547724	17548745	We didn't need a vote.
17548765	17550268	There was no objection to calling the question.
17550528	17553512	So we called the question on the, we called the roll on the item.
17556056	17558880	So Council Member Rodriguez would like to be noted as a no vote.
17558900	17567072	So that will be 11 ayes and one no, adopted forthwith, but the ordinance will be held over to Tuesday, March 24th for a second reading.
17567533	17567793	Got it.
17567994	17568234	All right.
17568494	17569035	What's next?
17569960	17570360	Thank you.
17570400	17573484	That takes care of all of the items on the special agenda.
17573504	17575025	They have all been adopted forthwith.
17575125	17578929	Would the council like to adjourn the special meeting and reconvene the regular meeting?
17579029	17579250	Yes.
17579270	17580911	Please call the roll.
17580931	17581292	Thank you.
17581352	17589841	Blumenfield, Harris-Dawson, Hernandez, Hutt, Hirado, Lee, McOsker, Nazarian, Padilla, Park, Price, Rahman, Rodriguez, Soto-Martinez, Yaroslavsky.
17590201	17591963	Twelve members present in a quorum, Mr. President.
17591983	17592183	All right.
17592203	17593084	What item is before us?
17593645	17596828	Would the council like to go into closed session for item 14?
17596960	17599484	All right, let's go into closed session on item 14.
17599504	17609900	We'll ask everybody who is not a staff of the department, a council office, or an elected office to vacate the chambers at this time.
17609940	17613045	Remind everybody.
17620703	17627675	Over 4,000 choking-related deaths occur each year, with the very young and the elderly being the most at-risk groups.
17628215	17634867	The key to helping someone survive a choking incident is being able to immediately recognize the signs they are in trouble.
17635407	17638172	These are the most common signs someone is choking.
17639384	17642209	one or both of their hands clutched to the throat.
17642950	17645174	Look of panic, shock, or confusion.
17645935	17647798	Inability to talk or cough.
17648479	17650683	Color changing to blue or gray.
17651625	17655691	If the person can cough forcefully, encourage them to keep coughing.
17656353	17663164	If the person cannot cough or talk, you need to quickly take action and perform abdominal thrusts.
17663482	17669367	For an adult, stand behind the person with one foot slightly in front of the other for balance.
17669387	17673191	Wrap your arms around the waist and tip the person forward slightly.
17674292	17677255	Make a fist and put it just above the person's navel.
17678215	17685882	Grasp your fist with your other hand and press it into their stomach with a quick upward thrust, as if you're trying to lift the person up.
17686843	17690907	Give five abdominal thrusts, then check if the blockage is cleared.
17691190	17693272	If it is not cleared, repeat as needed.
17693913	17700120	If the person is pregnant or you cannot get your arms around their stomach, give chest thrust instead.
17700741	17702863	Put your hands at the base of the breastbone.
17703244	17705767	Press hard into the chest with a quick thrust.
17706427	17709631	Perform five thrusts and check if the blockage is cleared.
17712715	17719122	If the person becomes unconscious, you will need to begin CPR and contact 911.
17811982	17814364	you
17872360	17878787	The building that we're in is a historic Carnegie Library building that was built in 1915.
17880610	17886076	And a fun fact about this building is that the architect was the architect of Union Station.
17886096	17891002	So when you see the vast expanse, you're in like a little mini Union Station.
17891422	17892644	It's a cultural monument.
17892664	17894706	It's on the Register of Historic Places.
17897808	17905938	The mission of Center for the Arts Eagle Rock is to be a cultural hub for the Northeast Los Angeles community and beyond.
17906759	17922499	We provide a creative environment for artists and members of our community to make art together and feel creatively inspired and connect them to the transcendent power of the arts.
17926192	17929339	We have a very robust programming slate.
17929359	17939323	We have an after school arts program called Imagine Studio where we bring contemporary artists into elementary schools in northeast Los Angeles.
17941582	17954237	We also have for families, we have a weekly doodle hour where children and their parents come and they draw like Matisse, they draw like Picasso, they learn to do character art, they do illustrations.
17954698	17957381	So they learn a different technique every week.
17957661	17964990	And to see a father and his five-year-old daughter drawing side by side, it just fills me with delight.
17966185	17978622	On the other end of the spectrum we have Drawing Lab that is an online drawing workshop and the median age of the artist is 80.
17979263	17991720	Friendships have come out of that and that's a really wonderful thing to see how art connects people and it expands your life in ways that you never thought possible.
17994687	18003064	Being the director for the Center, the most rewarding experiences I find are watching people blossom.
18003084	18009838	I think of the Center as a garden, and we're planting all of these seeds for the future.
18009898	18012523	People grow when they come here.
18012583	18015970	That is the philosophy of this place.
18019510	18033976	I think it's important that the city of Los Angeles support the creative dreams of the people who live here because people need to know that their inspiration matters.
18035139	18041991	If you want to be a painter, you want to be a sculptor, you want to be a printmaker, you can.
18042545	18050014	The citizens of Los Angeles deserve to have their city support their dreams.
18053258	18058764	We would love to invite you to come and experience our programming.
18058824	18069717	And so the best thing to do is to go to our website, which is cfaer.org.
18071198	18073582	Using the My L.A. 311 app is easy.
18073622	18077668	Download the My L.A. 311 app from the App Store or Google Play.
18079370	18082855	Use Google Translate to view the page in up to 200 languages.
18083597	18093832	Select the service need, either by typing a topic in the new request search box, or select from the most popular service requests, like street pavement issues or potholes.
18094373	18095494	Answer a few questions.
18095875	18098539	You can add a comment or even upload a picture.
18100612	18106833	Keep track of your request via email, text, or create an Angeleno account to become a registered user.
18107375	18111448	Using MyLA311 keeps our city safe and clean.
18142107	18148597	It's very hard to describe the Watchtowers.
18150701	18159054	It's just a major piece of folk art.
18159074	18169431	It has colors and glass and shells and rocks and all recycled before it was vogue to recycle.
18171048	18175073	I was out doing a tour one day, and we had some of the elder ladies on there.
18175093	18176135	Oh, that's my plate.
18176475	18177376	That's my cup.
18177957	18181742	It's wonderful to see them go through and show that ownership.
18184005	18187729	The history of the Watts Towers is over 100 years old.
18188410	18191174	San Bernardino started to build these towers in the early 20s.
18192195	18195199	And over a course of 33 years, the towers went up.
18197963	18202790	And from there, this grassroots effort in providing arts education grew.
18202830	18207156	Classes were started in 1961.
18207697	18214066	Lucille Krasny taught the first classes on the burned out foundation of Simon Rodilla's house.
18214707	18218312	Watts Towers Arts Center, we're now 64 years old.
18218332	18220275	We're now 64 years old.
18223377	18228030	In 1970, they were able to build this art center that we're in now.
18233065	18237538	In 1975, the city of Los Angeles took over.
18237839	18244267	The Watts Towers complements all of the artistic people that come from Watts.
18244988	18249453	More artists come from this area than any other place in Los Angeles.
18250454	18254559	And we can say that we have access to master artists here.
18255200	18259745	We have access to master musicians to teach our young people here.
18260306	18263830	One of our mottos is we don't do mediocre because we don't have to.
18269648	18284489	That's why the City of Los Angeles Department of Cultural Affairs invests so much in this campus because it provides art and museum education for this community that it could not get if we were not here.
18284830	18292180	Our community can't afford to pay for piano classes or music classes or voice classes or art classes.
18292520	18294323	They can't afford that.
18294522	18305776	We provide museum and art education for our community when they can't get to LACMA, when they can't get to MOCA, but they can come to the Watchtower Arts Center campus to get fine arts.
18307037	18310882	It really represents the city on so many levels.
18311383	18313245	It's called Nuestro Pueblo.
