start	end	text
8620051	8632934	These figures were published in a peer-reviewed journal article which can be found at equal.vote.accuracy alongside simulations developed independently by UC Berkeley computer science PhD and a Cornell University professor.
8633495	8639486	LA now has a chance to become the world leader in electoral accuracy by adopting star voting before any other city.
8640027	8640388	Thank you.
8646983	8662005	Okay, so as usual, we're making public participation as difficult and little as possible, going through like extended period of presentations, you know, cutting off
8661985	8670837	All preventing the public from speaking on agenda items because they had a hearing earlier, even though that was the committee vote, not the full council vote.
8671318	8678347	And many of these members of this council have never heard public comment on any of the agenda items because it was in committees that they weren't on.
8678888	8680991	Which means that they didn't get a full public hearing.
8681111	8684095	They didn't get a hearing for every member of this council.
8684075	8696008	So you're preventing people from speaking on these items because, again, you don't want to sit here and learn about all the terrible stuff about the agenda items because you're trying to limit public participation.
8696448	8700773	Just like call and comment that you've made zero statement on why that was eliminated.
8700993	8702815	Why is there no call and comment anymore?
8703776	8712025	Fire Jim McDonald, cancel the Olympics, and what's going on outside?
8712105	8713947	It's like a mess out there.
8718061	8724011	I just wanted to say thank you to Carlos Montes for advocating for an end to aid to Israel.
8724191	8727136	He probably didn't know how many Zionists he was speaking to.
8727657	8735991	And I wonder if he's aware how many of you voted yes on adopting the IHRI death initiative antisemitism that renders any criticism of Israel hate speech.
8736091	8742381	So hopefully you guys don't try to incriminate him for what you would consider hate speech.
8743019	8748225	Nithya Brahmin is the chair, whoa, of the homelessness committee, whoa, yeah.
8748586	8750928	But I don't think she really does care, no.
8751048	8754032	For the unhoused in the city, no way.
8754292	8755794	LA can raise concerns.
8756174	8757736	She looked them in the eye.
8757756	8762262	They asked for repairs at the Mayfair, and she told them a lie.
8762642	8766707	Mayfair hotel elevators, how long have they been broken down?
8767087	8772013	Mayfair hotel elevators, she lied when she said that they're working now.
8771993	8779641	Nithya why did you say those elevators were fixed when they still have cones in front of them and residents can't get to their apartments?
8782760	8784542	That's not cool.
8785303	8786625	I guess we want to get the public comment, right?
8787005	8788207	Oh, yeah, yeah, yeah.
8788247	8790589	Damn, my time is running and he's giving me instructions.
8790609	8791170	Hold on just a second.
8791370	8791971	Thank you, thank you.
8792352	8793153	Go ahead, you have one minute.
8793893	8803485	I noticed that Marquis Harris Dawson waited until the black community activist Veronica left today before he told there was a black lady here in a scooter and a chair.
8803465	8811218	And she was pulled up here, and he waited until the black community activists left before he told her, nah, you gotta put that chair in the back, and then you gotta walk over here and sit in the pew.
8811238	8812601	You can't just be right here on your scooter.
8813102	8814063	So that was fucked up.
8814845	8816528	And there wasn't hardly anybody here.
8816548	8821356	There was maybe a dozen and a half people here, and nobody be walking through that spot.
8821336	8822218	That's kind of bullshit.
8822238	8823300	I don't like that shit.
8823761	8824983	You know, black people always take care of me.
8825945	8833840	I don't like when I see, especially other black people, like, in positions of power, tear down black people in the public, or like, make their life unnecessarily inconvenient.
8834240	8837286	I know Marquis has done a lot of good work, and he's very strategic.
8837266	8838167	You got to watch out for that.
8838187	8842593	He's a very tactical person, and he does everything with an agenda in mind.
8842633	8843915	I respect that to a degree.
8844015	8846498	I respect the skill, but I got to call it out.
8847460	8849182	And we got to come together, y'all.
8849523	8857273	A lot of people that we don't agree with, we won't have to come together and resist even this government, because they've taken away our public spaces and our public comment, little by little.
8857293	8858615	And they don't really care about trans people.
8858635	8860077	They don't care about black people.
8860117	8861319	Your time is expired.
8861339	8864623	I need you to vacate the podium so we can move on to the next speaker.
8864603	8868629	Speaker, you are now disrupting this meeting as we cannot continue the public comment.
8868649	8870152	This is your first and only formal warning.
8872195	8872636	Good morning.
8873177	8874038	I'm sorry, good afternoon.
8874338	8875440	You have one minute, go ahead.
8876802	8877684	Good morning, Council.
8877744	8878625	My name is Akile.
8878645	8886858	I'm with Black Lives Matters LA, and I came here to commend, to celebrate, and be with my friend, Carlos Montes.
8887219	8891826	Carlos has demonstrated real solidarity, not just
8891806	8899516	implied solidarity, and his work with CSO has supported Black Lives Matters ever since we got started.
8899617	8904543	So I'm here today, one, to acknowledge him, two, to celebrate him, and three, to thank him.
8904864	8906025	Thank you so much, Carlos.
8906486	8908508	We are glad to call you a friend.
8908649	8911833	We're glad to call you a Conrad, and this is well deserved.
8911893	8912274	Thank you.
8920124	8920665	Good afternoon.
8920685	8920965	Go ahead.
8920985	8921526	You have one minute.
8924240	8929790	General public comment.
8931173	8932616	Public, here we go.
8932636	8935240	Public, when you hire clowns, you get a circus.
8935721	8942534	Sleazy Marqueezy Dawson and the rest of these clowns, again, have absolutely zero items on today's agenda.
8942734	8943075	None.
8943776	8944117	Why?
8944778	8947463	With all the massive city problems, this is how
8947443	8955317	these clowns have run the city into the ground by just sitting there collecting their $20,000 to $30,000 per month salaries.
8955337	8971847	$1 billion budget emergency by giving $1 billion increase to LAPD last year, tens of thousands homeless epidemic emergency, $275 billion fire dammit emergency, and Sleazy D and the rest of these clowns sit
8972688	8980124	They're giving stupid presentations, not all of them, with nothing on the agenda, no plan at all, nothing.
8980865	8983411	This circus of incompetence is unbelievable.
8988862	8989463	Good afternoon.
8989503	8990325	You have one minute.
8990508	8991269	Thank you, sir.
8991369	8994113	Mr. McCosker, thank you for that history lesson.
8994133	8996616	That was a, you gotta know, people need to know about that.
8997638	9000982	Quickly, volunteers cleaning communities.
9001583	9005889	They were in Porter Ranch on Reseda, and they did a beautiful job.
9005969	9008092	What a great bunch of seniors.
9008533	9009975	But you know what's the hard part about this?
9010175	9016043	It's already looking like it did before they were there, and they worked at least six hours cleaning.
9016023	9019019	You know what the answer is, Mr. Dawson?
9019562	9023282	Why doesn't this council reinstate
9023397	9030087	Restrictive parking so those seniors don't have to go there in their 70s to clean somebody else's mess.
9030468	9037519	Why do they have to endanger their lives standing on streets where people are going 60, 70 miles an hour, Mr. Dawson?
9037799	9041525	Why don't you and Mr. Lee finally do something about this?
9041545	9045651	This has been going on and on, and you folks continue.
9046012	9048255	Mr. Price, I want to say good morning to you, sir.
9048816	9049437	God bless you.
9050999	9051480	Thank you.
9054262	9054903	Good afternoon.
9054923	9057085	You have one minute.
9057105	9067658	The Brown Act does not allow you to discuss general public comments at meetings, but it does allow you to respond to the public's concerns via email or by issuing your own statements.
9068038	9073405	So please explain why you don't think we're entitled to the highest level of police oversight.
9073785	9080353	The governor won't step on the toes of local officials, so it really is your responsibility to request it.
9080333	9094391	Secondly, the city attorney always asks people to send in written comments, and I'd actually prefer to do that, but the instructions do not include the file numbers necessary to read or write general public comments like 25-0000-S9.
9097575	9105244	So only people who've asked the city clerk for that information have had the ability to read general comments.
9105264	9109750	For anyone else, written general public comments effectively don't exist.
9114742	9118069	Good afternoon, you have one minute, go ahead.
9118089	9120274	All your evil upset the baby, see that?
9121416	9133020	So anyway, while I was here, Eunice Hernandez, while standing in front of a cop, turns her head and tells me to fuck off.
9134131	9140021	So you see, when she does that, she's a government official in front of a police officer.
9140862	9142726	I can't say anything to respond to that.
9142766	9146672	She's putting me in fear and coercion and violation of federal and state law.
9147534	9149998	So you know, I haven't been coming around a lot.
9150960	9152983	Something's coming to this building.
9154347	9155829	Something's coming, man.
9155889	9158473	You can just smell the fear in this fucking air.
9159475	9163040	Cops all over the place, informants all over the fucking place.
9163060	9164262	There's so much activity.
9164662	9169129	They've got 39 new agents that came out of state last week to come into that building.
9169149	9170732	So they're not here for ICE.
9171493	9172434	They're here for you.
9172875	9174918	Finally, I'm going to get my $10,000.
9175098	9177722	Have a good weekend, nigga.
9183119	9184742	It's your time, please exit.
9185663	9186344	That's your time.
9186745	9190972	Mr. Spindler, you're no longer allowed to speak because your time has expired.
9191012	9196541	This is your first and only warning for disrupting the meeting, for not making the podium, and we cannot continue the public comment.
9198263	9198564	Next speaker.
9198604	9199646	Good afternoon, speaker.
9199666	9200106	Next speaker.
9200627	9201168	You have one minute.
9201669	9202350	All right, good morning.
9202370	9204493	It's the first time I've ever been last.
9204914	9206697	These are force multipliers.
9207672	9214678	details about my proposition with my citizenship.
9215259	9235958	Two five-year tax plans and at the end of ten years you get an application for naturalization because you require all the prerequisites of the current immigration plan and the competing interests should come to a satisfactory conclusion and
9237018	9240003	You get your citizenship, and you're off the money.
9241084	9241766	Pay for it.
9241906	9242887	We're getting out now.
9242907	9249899	$5,000 for 10 years, now we know you're going to obey the tax laws, something you never had to do before.
9251621	9251942	Hello.
9252423	9253023	Simple as that.
9254105	9255007	I think, anyways.
9255467	9257571	And maybe it falls in your court.
9257591	9263941	Maybe somebody in this building can proper the idea of the chain of command, and we can stop all this.
9264161	9264662	Have a good week.
9266060	9267942	All right.
9269404	9270866	Looks like that concludes our speakers for today.
9270886	9273409	Thank you, everybody who came out to share with us.
9274210	9277214	This morning, Madam Clerk, what items are before us?
9277834	9280217	Council has motions for posting a referral.
9280237	9281479	They are posted and referred.
9282921	9284282	The desk is clear, sir.
9284563	9284803	All right.
9284823	9285644	The desk is clear.
9285704	9287066	Are there announcements, members?
9287126	9287626	Announcements?
9287887	9288928	Mr. McOsker.
9290714	9294178	Thank you very much, Mr. President, colleagues, all Angelenos.
9294759	9302669	I invite you down to Point Furman Park in San Pedro tomorrow for the 31st annual festival.
9304472	9304812	I'm sorry.
9304832	9306735	Hold on, Mr. McOsker.
9307416	9312682	The person with the ponytail in the back yelling, you're removed from this meeting.
9312702	9315126	This is your second infraction.
9316027	9318510	I ask you to leave the chambers immediately.
9322726	9324227	Council Member McOsker.
9324868	9325469	Thank you so much.
9325589	9337120	Mr. President, colleagues, and all Angelenos, I invite you down to Point Furman Park in San Pedro tomorrow for the 31st annual Festival of Philippine Arts and Culture.
9337780	9342825	The festival was actually originally planned by the city's Department of Cultural Affairs back in 1990.
9343105	9349151	The first festival took place on Mother's Day, May 14, 1992, at LA City College.
9349191	9352294	Since then, it has grown exponentially.
9352274	9357901	It moved to Cabrillo Beach in San Pedro in 94, and then Point Furman Park in 2001.
9358361	9363828	It did move to Echo Park in 2017, but we are proud in the 1-5 to have it back.
9364469	9366111	The 1-5 is grateful to host.
9366131	9368293	We hosted last year and tomorrow.
9368794	9373219	This year's theme translates from the Tagalog that I will not risk.
9374701	9379727	to arm in arm reflecting the unity and the resilience of the Filipino-American community.
9380208	9387277	Please join us for vibrant performances that highlight incredible Filipino culture, music, art, and more.
9387417	9392364	There's also going to be plenty of great food, so please show up with an empty stomach.
9392884	9395287	The festival will begin at 10 a.m.
9395368	9396890	It will continue until 6 p.m.
9397530	9398852	Admission is free.
9399355	9402078	Parking is limited, also free, but limited.
9402138	9406623	We encourage you to consider public transportation or use rideshare services.
9407024	9413011	We look forward to seeing you down in San Pedro in the 1-5 at Port Furman Park tomorrow.
9413051	9417296	And thank you to all of our great sponsors and underwriters for this beautiful event.
9419238	9423743	Thank you so much, Mr. Lee.
9425090	9426051	Thank you, Mr. President.
9426192	9439793	And, Mr. President, my mom taught me to always be respectful of my elders, and so I want us all to wish a happy birthday to our president pro tem tomorrow, Bob Blumenfield.
9439813	9441335	Happy birthday, Bob.
9441355	9452532	All right, Mr. Price.
9453794	9456098	Thank you, Mr. President.
9456118	9467818	Members, Team Price is excited to kick off the countdown to the 30th Annual Central Avenue Jazz Festival with a special community preview that's happening this weekend at Vermont Square Park.
9468039	9474570	It's going to be the place to be on Saturday the 14th for an afternoon of live music, great food, and family fun.
9475208	9483481	Performances will feature the Neighborhood Orchestra, the Top Brass Shelf Band, bringing the spirit of jazz to South LA ahead of this year's big celebration.
9484563	9495120	Local vendors, Bootsy Barbecue, Gruegos, and others are going to serve with flavors alongside free food, kids' activities, and the community resources for the neighbors.
9495221	9496383	So plan on being there.
9497064	9499748	And then on the 20th,
9499728	9511206	Please join us for the 30th anniversary of the Central Avenue Jazz Festival, up and down Central Avenue from Vernon to King Boulevard, music, fun, food, and celebration.
9511466	9512267	So everyone is welcome.
9512568	9514050	Look forward to seeing you.
9514070	9519198	Saturday, or Sunday the 14th, and then Saturday the 20th.
9519218	9519499	Thank you.
9519739	9523044	Central Avenue Jazz Festival, a Los Angeles institution.
9523084	9523745	We look forward to that.
9523765	9524446	Thank you, Mr. Price.
9524466	9525528	Any other announcements, members?
9525928	9526950	Mr. Nazarian?
9538388	9545023	Thank you Council President for allowing the opportunity to make the announcement from the podium.
9546320	9558332	In the continued theme of resistance that we've all been discussing today, I wanted to ask all of you to join us today as we honor the memory of Massa Amini.
9559353	9571545	On September 13, 2022, Massa Amini was arrested in Tehran by Iran's morality police for nothing more than the way she wore her hair.
9572606	9575989	Three days later, she was dead in a hospital.
9576965	9585434	Her life was cut short at 22 years old by the physical trauma inflicted on her while in custody of the morality police.
9586615	9589898	Her story is not a rare occurrence, unfortunately.
9591200	9601150	For the last two generations, women in Iran have been told how to live, how to dress, and how to behave under the threat of violence and punishment.
9602243	9608774	This is a system that denies women agency over their bodies, their choices, and their futures.
9610497	9612821	Masa Amini's death ignited a movement.
9613623	9617990	Her name has become a battle cry, not only in Iran, but across the globe.
9619413	9627627	Women, life, freedom, those three words have echoed from the streets of Tehran to the capitals of the world.
9628315	9638729	Women under oppression have risked everything, removing their head scarves, cutting their hair, standing shoulder to shoulder to demand recognition as human beings.
9638749	9647120	They stood bravely in the face of brutality, fueled by the truth that no regime is able to silence the voice of women.
9648161	9651245	The power of courage and resistance shines through the movement.
9651926	9657293	It reminds us that dignity and equality are forever worth fighting for.
9658285	9667822	Today, we speak her name to keep her spirit alive, to stand with the women of Iran and with women everywhere who face discrimination and violence.
9668663	9671989	Massa Amini should still be alive today.
9673772	9681846	Let her memory be a call to action, and I ask all of us to stand in a moment of silence, please.
9700220	9701101	Thank you all very much.
9705087	9715924	Today I'm joined with many community members that I'd like to, because no one's gonna be speaking, I'd like to just offer a moment to mention everyone.
9716585	9728202	Joining us today are Ali Bozorgme, Sasan Arani, Jimmy Delshad, Farzan Delju, Asal Pahlavan,
9728840	9755573	Nilufar Mansouri, Fred Minegar, Ali Emadi, Morteza Bargeshche, John Erdalan, Dr. Miriam Azerbaijani and Amir Tabakh, who couldn't be here with us, but helped with organizing this event as well, Manali Rashidan and Mike Aghili.
9757240	9761707	I'd also like to take this moment and recognize three individuals.
9766414	9771442	Ms. Manali Rashidan, who's a biologist with LADWP.
9772464	9776430	I want to present her with a certificate of the Masa Amini Day.
9776815	9791876	I'd also like to present to Jahan Ardalan a certificate for recognizing his work for establishing this day when a year ago he joined council member Bob Blumenfield to establish this day.
9791916	9796883	Thank you for your work and I'd like to ask the councilman to join us also for the photo.
9796863	9806284	And last but not least, I'd like to recognize Farzan Delju for making the film documenting the last 10 days of Massa's life.
9807126	9808710	Thank you all for this opportunity.
9812138	9813581	Thank you so much, Mr. Nazarian.
9813721	9815766	Mr. Blumenfield, you are on the board to speak.
9816151	9816832	Yeah, thank you.
9817252	9839442	I just wanted to thank Mr. Nazarian for bringing this forward and really everybody who's up there, especially John Ardalan who is a constituent and a friend and really was the one who first brought this idea to me last year to recognize Masa Amini Day and it just spiraled from there with events in the park and
9839422	9855802	Obviously, the movement, as was mentioned, is so important now more than ever, not just to spark that spirit of resistance in Iran, but here in this country, we need to be motivated and inspired by Masa Amini.
9855862	9857604	So thank you for bringing this forward.
9858405	9858905	Thank you, John.
9858945	9859726	Thank you, everyone.
9860207	9869378	A lot of friends here who helped make this day possible and who are continuing this tradition, but it's great that we are continuing to recognize Masa Amini Day.
9869358	9870900	as it is so important.
9870920	9871261	Thank you.
9872382	9874004	Thank you, Mr. Blumenfield.
9875907	9880634	With that, Mr. Nazarian, thank you for this very important announcement and presentation today.
9880714	9881995	Any other announcements, members?
9883317	9887743	Seeing no other announcements, I'll ask everyone in the chambers to rise for adjourning motions.
9891148	9894673	And ask if there are adjourning motions to my left.
9897809	9899275	I see you, Mr. Nazarian.
9901485	9903634	So I will begin with an adjourning motion.
9911512	9922145	Colleagues, it's with heavy heart and a great spirit of sadness that I ask all of us to adjourn in the memory of the Honorable Robert Odell Knight, Sr.
9922205	9934941	He lived to the age of 89 years old, leaving a remarkable legacy of faith, dedication, and community service.
9936103	9941029	Mr. Knight was born in SoSo, Mississippi,
9941009	9945420	In the 1930s, he was four of seven children.
9946142	9958393	He was raised on a working farm where you learn to work when the sun goes up and keep working until it goes down and your livelihood depends on your labor.
9958778	9970875	He also was raised in a devout Christian family and church membership was a very important part of his life, later attending Oakwood College in Huntsville, Alabama.
9971376	9983233	And through his father's guidance, he applied his skills to plastering and construction and completed notable projects across the campus and throughout the city of Huntsville, Alabama.
9983213	9992633	He served honorably in the United States Army in the late 1950s where he assisted a flight surgeon between Costa Rica, Panama, and Columbia.
9992731	10008171	His time in Central America and South America broadened his worldview and allowed him to become bilingual in Spanish, a skill that would become very, very important in later years as he moved to the great city of Los Angeles in the 1960s.
10008832	10016241	He started a family here and began a dual career in elementary education and construction.
10016221	10024151	While teaching in local schools, he continued to build homes and work with his brothers in the building trade.
10024852	10031540	And this is before people like Mr. Knight could be in the union and be a part of the big construction companies.
10032060	10037487	During the 1980s, the construction of the 105 freeway, also known as the Century Freeway,
10037467	10060116	It prompted the relocation and demolition of numerous homes that were in its path and if you're old enough to remember there along imperial and a hundred between imperial and 120th all those houses that we lost Most in the 15th district, but some in in Athens and other parts of South La Robert saw an opportunity there through
10060096	10077801	Will point out to this council a community benefits agreement one of the first ones that we ever had In the city of Los Angeles through a community benefits agreement Mr.. Knight was able to require acquire several of those homes at $1 apiece
10078642	10085622	and had the ingenuity and the drive to figure out how to move them to other places.
10086224	10093866	So he had houses in West Adams, in South LA, in Inglewood, and other parts of Southern California.
10093846	10095629	But his involvement didn't stop there.
10095789	10099456	Once he figured out he could move a house, he figured out he could then build a house.
10099636	10110775	And so he built houses throughout Southern California, single-family homes, multi-unit apartments, housing developments, and expanded his portfolio
10110755	10113038	but never became a corporate landlord.
10113118	10123411	He was the kind of landlord that came personally and knocked on your door if something was broken and stayed there until the plumber or the painter or the fixer got things done.
10124012	10136087	He believed every person deserved a decent place to live, no matter how wealthy or how poor you were, and he worked to improve the lives of his tenant and was the kind of landlord that we all
10136067	10151252	long for here in Southern California, not some big giant company across the country that, you know, maybe will take your call or maybe won't, but would show up when something went wrong with the apartments and would keep the apartments at a rate that working people could afford.
10151593	10157883	He helped stabilize neighborhoods, prevent displacement, and provided affordable options for people throughout the region.
10158304	10161349	Was an active member in his church,
10161329	10163031	and built a great family network.
10163071	10178107	You can see all of the folks standing there on the east side of the gallery who've joined today to celebrate and commemorate the life and the gift of Mr. Knight.
10178127	10187657	I'm proud to be joined by his wife June and his children, his daughter Giselle and Nicole and his son Lonnie for this
10188160	10189061	a journey motion.
10189762	10194389	I would be remiss, and it's a very difficult thing to do.
10194409	10196391	89 is a good life.
10197733	10205904	It's a full tenor of years, but we didn't lose Mr. Knight because of old age or because of sickness.
10205944	10207907	We lost him because of gun violence.
10209541	10218436	And so I point that out because the scourge of gun violence visits all of us, unfortunately, what station in life you're in.
10218496	10225347	You think if I make it to 70 or 60, I'm safe from gun violence in this environment that we have.
10225608	10229895	And here Mr. Knight was on the doorstep of 90 years old.
10229875	10240553	And we lose him and mourn him because of the scourge of the gun violence and the availability of guns, the ready availability of guns to frankly people who should not have them.
10241194	10255798	And so with that, I ask this council and recognize his family and community and ask that the entire city adjourn in the memory of Mr. Robert Knight.
10259879	10262183	All right, Mr. Nazarian.
10272120	10273182	Thank you, Council President.
10273523	10280655	Colleagues, I rise today to honor the memory of Houshmand Arely.
10280905	10290462	In honoring him, we celebrate a life devoted to beauty, to art, to the sublime, and to the deep, resonant power of music and memory.
10291304	10302103	Born in 1937 in the historic city of Isfahan in Iran, Houshmand began a journey that would shape the course of Persian music and touch the hearts of the world.
10302674	10310965	By the age of 13, Houshmand was studying with the great master Taj Esfahani, a revered figure in Iranian classical music.
10311486	10323923	Through performances at Radio Esfahan and with the Esfahan Students Orchestra, Houshmand's voice became a cherished presence at cultural and academic events throughout the city.
10324510	10333282	At the inauguration of the Iranian National Television, Houshmand was invited to perform with the prestigious National Orchestra.
10333763	10340512	His collaborations with the composers and instrumentalists during this time helped shape the soundscape of an era.
10341173	10351767	His work earned him a UNESCO scholarship, allowing him to travel to the United Kingdom, where he expanded his artistic reach and cultural understanding.
10351747	10363625	In 1977, as Iran stood on the brink of cataclysmic change, Hushmand made the difficult decision to move to the United States, but he never left his music behind.
10364286	10370255	He brought with him the soul of Iran, preserved in every note, every performance.
10371137	10376725	Here he continued to sing, not just with his voice, but with his heart, his history, and his hope.
10377397	10381963	Houshmand Aghili was more than a vocalist, he was a messenger of memories.
10382844	10387710	His music was filled with the essence of Persian poetry, emotion, and longing.
10388511	10393958	Through his voice, generations found connection to their homeland, to their language, and to their roots.
10395059	10405733	He lives behind a loving family, his son, Mike Aghili, his daughter, Mae Aghili, and his grandson, Cameron Houshmasbi.
10406557	10408659	who carry his name and his spirit.
10409600	10417808	Let us remember Houshmand Aghili with gratitude for the songs he gave us, the beauty he shared, and the soul he poured into every note.
10418989	10425516	He may no longer walk among us, but his voice, his legacy, will forever echo in our hearts.
10426637	10427278	Thank you, colleagues.
10427758	10429079	Thank you so much, Mr. Nazarian.
10429780	10430821	Any other adjourning motions?
10432823	10434485	All right, with that, we are adjourned.
10434505	10435686	Thank you so much, everybody.
